imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0204322,0.0,,,350000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.dikenga.com/films/firecracker/,39193.0,en,Firecracker,"A tale of murder in small-town Kansas. When Jimmy is lured away from his abusive family by a traveling sideshow carnival, he encounters Sandra, one of the main attractions. The happiness they find together causes them to confront the darkness in their lives",2.3689999999999998,/A5PN7aot6IpVh1UT8CpliO3Czwp.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-11,0.0,112.0,[],Released,,Firecracker,0.0,6.6,10.0,
tt0216584,0.0,/8oKdae18qSgGufTlvDw23tuP9GL.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,22747.0,en,Bob the Butler,"Bob, an incompetent man, is searching for an available job by alphabetical order. He had just failed all of the A's, and discovers an ad in the Yellow Pages for a butler school. He is the only one in the butler school course to pass, because all of the other people quit due to the embarrassment and pressure of the teacher.",5.989,/gbVHXnDlx9UPCYH9bIAP5Dr8PC3.jpg,"[{'id': 74174, 'logo_path': None, 'name': 'Bob Productions', 'origin_country': ''}, {'id': 26144, 'logo_path': None, 'name': 'Rampage Entertainment', 'origin_country': ''}, {'id': 67226, 'logo_path': None, 'name': 'Open Eye Productions', 'origin_country': 'GB'}, {'id': 13786, 'logo_path': '/1SZVpHLNMlYGshAXZK8FIIWQyu1.png', 'name': 'Aquarius Films', 'origin_country': 'AU'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-03-10,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The family will never be the same.,Bob the Butler,0.0,5.5,70.0,PG
tt0216746,0.0,/ya5ibHwMchzLLLujHTdjYAX6KsF.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,47541.0,en,Bad Girls from Valley High,"Brooke, Danielle, and Tiffany are three attractive and popular teenage girls who have risen to the top of the pecking order at their high school, and that's just the way they want things to stay. A sexy exchange student, however, arrives at the school and soon attracts the attention of all the boys -- including Danielle's hunky boyfriend. Not eager to share the spotlight with anyone, the gals decide that the new girl in town needs to be dealt with...permanently.",2.863,/gfyNp1enGhtUguM8CtLNy70Enxf.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-07-17,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"High School can be hell, but popularity can be murder!",Bad Girls from Valley High,0.0,3.3,14.0,R
tt0219171,0.0,/sqY862wdzbCeiAQylq0EARfFwuq.jpg,"{'id': 721108, 'name': 'Mr. Ripley Collection', 'poster_path': '/3ZTtTnAoNwWTmh6lGKKcSgF1oGJ.jpg', 'backdrop_path': '/2yHD9xcjRYbrjzANIwJC7DdsEEJ.jpg'}",0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,39127.0,en,Ripley Under Ground,"After his friend, a hot young artist, is killed, a resourceful American man living in London covers up the crime and tries to keep the friend's name alive in order to exploit his legacy and reap millions in the process.",6.395,/alNFel4KW4wQepQsFpGHfyW9O7n.jpg,"[{'id': 393, 'logo_path': '/48DbAqzDc1ivGZrwGG2UAR70c0W.png', 'name': 'MACT Productions', 'origin_country': 'FR'}, {'id': 995, 'logo_path': None, 'name': 'Cinerenta Medienbeteiligungs KG', 'origin_country': 'DE'}, {'id': 2268, 'logo_path': '/wgDks2qYgwN6u1OkW1bBre0rf4F.png', 'name': 'Isle of Man Film', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2005-11-06,0.0,101.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Ripley Under Ground,0.0,5.8,35.0,
tt0222167,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,38309.0,en,Lucky 13,A man revisits the previous significant girlfriends in his life in order to win over the girl of his dreams.,1.432,/789bNMrrudvQkSh5zpchlai2oGt.jpg,[],[],2005-01-02,0.0,95.0,[],Released,Abbey's the one. She just doesn't know it.,Lucky 13,0.0,4.3,8.0,R
tt0226851,0.0,,,0.0,[],,524998.0,en,Slipdream,"In this experimental update of Jack and the Beanstalk, a streetwise pot dealer is catapulted on a mystical adventure when he trades his father's gold watch for a pair of psychotropic seeds.",0.6000000000000001,,[],[],,0.0,,[],Released,,Slipdream,0.0,0.0,0.0,
tt0227189,0.0,,,0.0,[],http://www.belltowerproductions.com/clone.html,32670.0,en,Cl.One,"Humanity is on the verge of extinction after nuclear fallout from the war renders every living thing on Earth infertile. Chancellor Derek Strombourg, mourning the death of his daughter, must find the one person whose genetic structure can bring life to thousands of dormant human clones. Fighting him is an underground rebellion struggling to prevent this awesome power from falling into the hands of Derek's new world order",0.652,/7VtMjN0CFA5BJAMitfaFlY1Uqj5.jpg,[],[],2005-03-14,0.0,108.0,[],Released,,Cl.One,0.0,3.0,2.0,
tt0228906,0.0,,,0.0,[],,708680.0,en,Striptease Baby Dolls from Cleveland Meet the Unkillables,A Walter Winchell imitator narrates this silly gang-ster comedy.,0.805,,[],[],2005-12-12,0.0,0.0,[],Released,,Striptease Baby Dolls from Cleveland Meet the Unkillables,0.0,0.0,0.0,
tt0234084,0.0,,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",,425890.0,en,Last Mountain,"A homeless dying veteran, trying to find a Unicorn he believes lives in the mountains above Los Angeles, convinces a Latina immigrant to join his quest, provoking a tragic-comic chase as they are followed by the Border Patrol and her Lowrider cousins.",0.6000000000000001,,[],[],2005-01-01,0.0,97.0,[],Released,,Last Mountain,0.0,0.0,0.0,
tt0238992,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,367796.0,en,Fortunes,"After an impulsive visit to a fortuneteller, three friends discover that the power of suggestion has forced them to consider the reality of ""fate.""",1.219,,"[{'id': 136051, 'logo_path': None, 'name': 'Golden Fried Productions', 'origin_country': ''}]",[],,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fate is a funny thing,Fortunes,0.0,0.0,0.0,
tt0240200,0.0,/fensSW5qw8nSYg6qmO6Dm6xEIr7.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,7509.0,hi,Water,"The year is 1938, and Mahatma Gandhi's groundbreaking philosophies are sweeping across India, but 8-year-old Chuyia, newly widowed, must go to live with other outcast widows on an ashram. Her presence transforms the ashram as she befriends two of her compatriots.",8.579,/bWgthg4wwAmyu6FoyC006IQU9JN.jpg,"[{'id': 2146, 'logo_path': None, 'name': 'David Hamilton Productions', 'origin_country': 'CA'}, {'id': 2148, 'logo_path': None, 'name': 'Flagship International', 'origin_country': ''}, {'id': 2149, 'logo_path': None, 'name': 'Noble Nomad Pictures', 'origin_country': ''}, {'id': 2147, 'logo_path': '/yV2P6SlxuicJTwUvUUqoOBAEreC.png', 'name': 'Echo Lake Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IN', 'name': 'India'}]",2005-09-08,10422387.0,115.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,"For Five Years, Extremist Groups Waged A Campaign of Death Threats, Arson and Riots To Stop The Production of ""Water."" But The Filmmakers Were Not To Be Silenced.",Water,0.0,6.8,88.0,PG
tt0244944,0.0,,,0.0,[],,822994.0,en,Secret Agent 420,"Bong, James Bong's his name and smokin', pimpin' and saving the planet from lack of hemp is his game. Secret Agent 420 (Rich Trapp) and his entourage of sexy Bong Girls embark on a dangerous mission to save the Queen of England. Bong skates, snowboards, skydives, rides, motorcross and of course... puffs his way through this interactive, stoney adventure/comedy that is guaranteed to leave you totally Blunted!!",0.6000000000000001,,[],[],,0.0,80.0,[],Released,,Secret Agent 420,0.0,0.0,0.0,
tt0251744,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,34057.0,en,In Memory of My Father,"The youngest son of a legendary Hollywood producer, a Robert Evans type, accepts a bribe from his father to document his death.",1.613,/4k02sVtek0ObSnZelibjc6ukyuY.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-06-03,0.0,96.0,[],Released,... but what about me?,In Memory of My Father,0.0,5.7,3.0,
tt0257516,0.0,/mT26Lktm0paarsL2Au2VlOLJICh.jpg,,35000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,10012.0,en,Cursed,"In Los Angeles, siblings Ellie and Jimmy come across an accident on Mulholland Drive. As they try to help the woman caught in the wreckage, a ferocious creature attacks them, devouring the woman and scratching the terrified siblings. They slowly discover that the creature was a werewolf and that they have fallen victim to a deadly curse.",47.706,/em45jL4CfTMyj5V83kj7rhdorJu.jpg,"[{'id': 20376, 'logo_path': None, 'name': 'Kalis Productions GmbH & Co. Zweite KG', 'origin_country': ''}, {'id': 1600, 'logo_path': None, 'name': 'Craven-Maddalena Films', 'origin_country': ''}, {'id': 2180, 'logo_path': None, 'name': 'Outerbanks Entertainment', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-02-25,19294901.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What doesn't kill you makes you stronger.,Cursed,0.0,5.5,542.0,PG-13
tt0258901,0.0,/vrNspziFqitkDCAdEKwh7VfQtBF.jpg,,0.0,[],,187933.0,en,The Luau,"Having just lost his job at a soul food take-out joint, Cedric (Brian Hooks) gets the bad news that a local female crime kingpin has picked the wrong time to call in a large IOU he racked up some time back. Needing a fast buck, Cedric and some friends decide to stage a Hawaiian luau, and charge people for the privilege of enjoying the feast. However, what was to be a small, exclusive party becomes a massive neighborhood blowout, and everyone who is owed money by Cedric (a sizable list in itself) shows up expecting free food and entertainment.",1.237,/u4fnDJQ8tW818afQAiedrXXsweC.jpg,"[{'id': 119376, 'logo_path': None, 'name': 'Xenon Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-30,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's more than one way to get lei'd,The Luau,0.0,8.5,2.0,R
tt0263495,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,418395.0,en,Johnny Virus,"In the tradition of V for Vendetta, Underworld and X Men, Johnny Virus takes place in the Chicago Underworld of futuristic 1940's.",1.791,,"[{'id': 81872, 'logo_path': None, 'name': 'Gulch Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-01-01,0.0,100.0,[],Released,,Johnny Virus,0.0,3.0,2.0,
tt0264323,0.0,/hQd9WdMEWy5ZHofBuhIqqL9KTR7.jpg,"{'id': 285130, 'name': '2001 Maniacs Collection', 'poster_path': '/7Kh3Lrf3wetUM7cHy8bIoZzcmXz.jpg', 'backdrop_path': '/p5VnIru4ReBaA4Dk1hXM7g7c7u0.jpg'}",3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,10845.0,en,2001 Maniacs,"On their way to Spring Break, college kids take a detour through an old Southern town. The people of Pleasant Valley insist the kids stay for their annual barbecue celebration... but instead of getting a taste of the old South, the old South gets a taste of them!",13.84,/y2jZOd7C5zWEcFKJWlYkmf5eUlE.jpg,"[{'id': 3887, 'logo_path': None, 'name': 'Velvet Steamroller Entertainment', 'origin_country': ''}, {'id': 29003, 'logo_path': None, 'name': 'BloodWorks', 'origin_country': ''}, {'id': 1631, 'logo_path': None, 'name': 'Raw Nerve', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-12,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You are what THEY eat!,2001 Maniacs,0.0,5.2,194.0,R
tt0267024,0.0,/gkvi6a6zHcO30dcOqSlkaeJnOiK.jpg,,20000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,14152.0,en,Thru the Moebius Strip,"In the not-too-distant future, a young boy travels to an alien world to find his father and learn of his destiny.",6.828,/uaKyNB6E1pvMEPLQZhK9XyKMxIp.jpg,"[{'id': 99737, 'logo_path': None, 'name': 'GDC Productions', 'origin_country': ''}, {'id': 29003, 'logo_path': None, 'name': 'BloodWorks', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-09-06,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Thru the Moebius Strip,0.0,4.4,12.0,
tt0267506,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,3349.0,en,Frankenstein & the Werewolf Reborn!,Edited versions of both Frankenstein Reborn. and The Werewolf Reborn!.,1.7770000000000001,/hL1rOLFYoqoa8wppzrfliy8IOZN.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Frankenstein & the Werewolf Reborn!,0.0,4.1,4.0,
tt0267891,0.0,/nYVrpgFL2kTbcQGNvbDy65NsXfP.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,9927.0,en,The Ringer,"Pressured by a greedy uncle and a pile of debt, lovable loser Steve Barker resorts to an unthinkable, contemptible, just-crazy-enough-to-work scheme. He pretends to be mentally challenged to rig the upcoming Special Olympics and bring home the gold. But when Steve's fellow competitors get wise to the con, they inspire him to rise to the greatest challenge of all: becoming a better person.",7.466,/zJkHJZ7GRB3JKah9bQlkuvXI4hl.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-12-23,40442437.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Make it special,The Ringer,0.0,5.7,257.0,PG-13
tt0274509,0.0,/dtQP43fp7HwnbzWpX9bF6whK3dm.jpg,,0.0,[],,227606.0,en,From Venus,"This SciFi/Horror spoof is a tribute movie that pays respects to many of the ""cheese"" films of the 60's-80's.",0.6000000000000001,/ccQS4BNPYnRmYJySDKaR6kDIvQ5.jpg,[],[],2005-10-31,0.0,0.0,[],Released,,From Venus,0.0,0.0,0.0,
tt0285175,0.0,/gCEyc80mSflLymG8bfqrtu6ly44.jpg,"{'id': 378268, 'name': 'Havoc Collection', 'poster_path': '/fqgmbgxRGQX9duuTofbtqrJrMk8.jpg', 'backdrop_path': '/2wofV0SiUw2dWNeW7k6xOHTDggD.jpg'}",9000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,14695.0,en,Havoc,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",14.737,/r4yMNUroIjxDz8T7zOZWUobQtta.jpg,"[{'id': 2226, 'logo_path': None, 'name': 'Media 8 Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-16,0.0,85.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Too much is never enough.,Havoc,0.0,5.2,231.0,R
tt0285682,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,41709.0,en,Alchemy,Can an university computer scientist (Cavanagh) make a woman fall in love with his interactive computer before she succumbs to a well-known professor?,2.488,/4TkXzoMHkKj1hrShoDk7bW9Vg4.jpg,"[{'id': 22498, 'logo_path': None, 'name': 'Black Sand Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-04-25,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,love doesn't always compute,Alchemy,0.0,5.3,7.0,PG-13
tt0288569,0.0,/eNByAjPBAUypnQdZGx2VrEIIKW7.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,60435.0,es,Iluminados por el fuego,Argentine film about the experiences of conscripts in the Falklands War.,2.638,/mZyOHAWLvtdl39IwzAvZuJHcqL6.jpg,"[{'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2005-09-08,0.0,100.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Blessed by Fire,0.0,6.0,16.0,
